variable,state,year,prop,ciLB,ciUB,n,label
qn13,PA,1993,NA,NA,NA,0,Carried a weapon
qn13,PA,1995,NA,NA,NA,0,Carried a weapon
qn13,PA,1997,NA,NA,NA,0,Carried a weapon
qn13,PA,1999,NA,NA,NA,0,Carried a weapon
qn13,PA,2001,NA,NA,NA,0,Carried a weapon
qn13,PA,2003,NA,NA,NA,0,Carried a weapon
qn13,PA,2005,NA,NA,NA,0,Carried a weapon
qn13,PA,2007,NA,NA,NA,0,Carried a weapon
qn13,PA,2009,0.14837269395239944,0.12271273597466843,0.1783077380985901,2051,Carried a weapon
qn13,PA,2011,NA,NA,NA,0,Carried a weapon
qn13,PA,2013,NA,NA,NA,0,Carried a weapon
qn13,PA,2015,0.17420330596824782,0.1492335529681831,0.20235726248828342,2822,Carried a weapon
qn13,RI,1991,NA,NA,NA,0,Carried a weapon
qn13,RI,1993,NA,NA,NA,0,Carried a weapon
qn13,RI,1995,NA,NA,NA,0,Carried a weapon
qn13,RI,1997,0.177337644757401,0.14994727410391873,0.20850409346267604,1500,Carried a weapon
qn13,RI,1999,NA,NA,NA,0,Carried a weapon
qn13,RI,2001,0.11303975846742553,0.09066466899248367,0.14008611266132615,1367,Carried a weapon
qn13,RI,2003,0.12325664187229544,0.10390266057135818,0.14562981482147178,1778,Carried a weapon
qn13,RI,2005,0.12366702365696383,0.10595123752958001,0.14386834169015283,2323,Carried a weapon
qn13,RI,2007,0.11987376397673587,0.09986346014433448,0.14325554298187057,2185,Carried a weapon
qn13,RI,2009,0.10360132411730227,0.08583218476880253,0.12454788470111361,3170,Carried a weapon
qn13,RI,2011,0.11152394827993042,0.0949524840831463,0.13057028428636916,3872,Carried a weapon
qn13,RI,2013,NA,NA,NA,0,Carried a weapon
qn13,RI,2015,NA,NA,NA,0,Carried a weapon
qn13,SC,1991,0.3127987138780506,0.2943503422424284,0.33185956307938985,5637,Carried a weapon
qn13,SC,1993,0.27731363872035136,0.2494234084409677,0.3070467395513787,4159,Carried a weapon
qn13,SC,1995,0.27429436535067164,0.25572937098009285,0.29367531212507103,5338,Carried a weapon
qn13,SC,1997,0.24555839996760515,0.22668549995211515,0.2654631913036804,5361,Carried a weapon
qn13,SC,1999,0.21658544529858417,0.1978930951014392,0.236522774813096,4489,Carried a weapon
qn13,SC,2001,NA,NA,NA,0,Carried a weapon
qn13,SC,2003,NA,NA,NA,0,Carried a weapon
qn13,SC,2005,0.2054063127697614,0.17710752595200527,0.23692490118359402,1254,Carried a weapon
qn13,SC,2007,0.1979133915679349,0.16749259002317896,0.23231752298433922,1206,Carried a weapon
qn13,SC,2009,0.20432233553464207,0.16684548006059238,0.24771438213314567,1071,Carried a weapon
qn13,SC,2011,0.23409851536606957,0.20091007058490254,0.2709107061833852,1438,Carried a weapon
qn13,SC,2013,0.21197612668337926,0.18610842830589772,0.24037736157028305,1540,Carried a weapon
qn13,SC,2015,0.20536212575243282,0.16576759992206425,0.2515621626602343,1315,Carried a weapon
qn13,SD,1991,0.2497731264293277,0.22422624373490527,0.2771906561845198,1357,Carried a weapon
qn13,SD,1993,0.21573012286688278,0.1840530664447502,0.25118075739187057,1315,Carried a weapon
qn13,SD,1995,0.22677527487170043,0.1784700819583007,0.2836408188882267,1150,Carried a weapon
qn13,SD,1997,0.195494349301755,0.16627824511394912,0.22843735165489717,1563,Carried a weapon
qn13,SD,1999,0.1656701488429058,0.1344836949280073,0.20239747915829392,1637,Carried a weapon
qn13,SD,2001,NA,NA,NA,0,Carried a weapon
qn13,SD,2003,NA,NA,NA,0,Carried a weapon
qn13,SD,2005,NA,NA,NA,0,Carried a weapon
qn13,SD,2007,NA,NA,NA,0,Carried a weapon
qn13,SD,2009,NA,NA,NA,0,Carried a weapon
qn13,SD,2011,NA,NA,NA,0,Carried a weapon
qn13,SD,2013,NA,NA,NA,0,Carried a weapon
qn13,SD,2015,NA,NA,NA,0,Carried a weapon
qn13,TN,1991,NA,NA,NA,0,Carried a weapon
qn13,TN,1993,0.3182013779472729,0.2979093578261557,0.3392077951616393,3191,Carried a weapon
qn13,TN,1995,NA,NA,NA,0,Carried a weapon
qn13,TN,1997,NA,NA,NA,0,Carried a weapon
qn13,TN,1999,NA,NA,NA,0,Carried a weapon
qn13,TN,2001,NA,NA,NA,0,Carried a weapon
qn13,TN,2003,0.21275659563936894,0.17439438809434551,0.25693133871453366,1905,Carried a weapon
qn13,TN,2005,0.24113301044203497,0.20419340389225948,0.28238393758532,1509,Carried a weapon
qn13,TN,2007,0.2263136095288718,0.20077585953450192,0.25406703856242974,2018,Carried a weapon
qn13,TN,2009,0.2047834415462588,0.17494106087584999,0.23824649698564154,2174,Carried a weapon
qn13,TN,2011,0.2114246287073413,0.18269766415150807,0.2433237848263942,2589,Carried a weapon
qn13,TN,2013,0.1922306505966305,0.1611283644922723,0.22770690267877833,1842,Carried a weapon
qn13,TN,2015,NA,NA,NA,0,Carried a weapon
qn13,UT,1991,0.24296305999064333,0.21870444839002842,0.26898604834100226,4503,Carried a weapon
qn13,UT,1993,0.21999059727163564,0.1975034725332062,0.2442587436171104,4313,Carried a weapon
qn13,UT,1995,0.19702638457668972,0.17619314170141234,0.2196661253859104,3202,Carried a weapon
qn13,UT,1997,0.20787400271721618,0.17175990966560584,0.24929586582261892,1339,Carried a weapon
qn13,UT,1999,0.14810384854666397,0.12328083994017218,0.17691644814261065,1468,Carried a weapon
qn13,UT,2001,0.16761129028223468,0.1307185181867472,0.21237253093019304,1051,Carried a weapon
qn13,UT,2003,0.1527165961915771,0.12307285767069899,0.18796994116983737,1425,Carried a weapon
qn13,UT,2005,0.176934832612831,0.14425014983473927,0.21516326091142582,1484,Carried a weapon
qn13,UT,2007,0.17081689326087685,0.14558272819563203,0.19940416981488038,1920,Carried a weapon
qn13,UT,2009,0.16039163191684877,0.13214948897588114,0.19332496766167276,1550,Carried a weapon
qn13,UT,2011,0.1684170791899914,0.14130098796140333,0.19952770610251716,1689,Carried a weapon
qn13,UT,2013,0.17232704213273317,0.14906094932835684,0.19837801000324834,2144,Carried a weapon
qn13,UT,2015,NA,NA,NA,0,Carried a weapon
qn13,VA,1991,NA,NA,NA,0,Carried a weapon
qn13,VA,1993,NA,NA,NA,0,Carried a weapon
qn13,VA,1995,NA,NA,NA,0,Carried a weapon
qn13,VA,1997,NA,NA,NA,0,Carried a weapon
qn13,VA,1999,NA,NA,NA,0,Carried a weapon
qn13,VA,2001,NA,NA,NA,0,Carried a weapon
qn13,VA,2003,NA,NA,NA,0,Carried a weapon
qn13,VA,2005,NA,NA,NA,0,Carried a weapon
qn13,VA,2007,NA,NA,NA,0,Carried a weapon
qn13,VA,2009,NA,NA,NA,0,Carried a weapon
qn13,VA,2011,0.20442827789026896,0.16714540706300435,0.24755545468783619,1410,Carried a weapon
qn13,VA,2013,0.15757197108876464,0.1420741891434954,0.1744166009016173,6742,Carried a weapon
qn13,VA,2015,0.150167151556998,0.13325398273545472,0.1688089191428367,5112,Carried a weapon
qn13,WI,1991,NA,NA,NA,0,Carried a weapon
qn13,WI,1993,0.18857450264422787,0.16701102464965548,0.21221283797231166,3242,Carried a weapon
qn13,WI,1995,NA,NA,NA,0,Carried a weapon
qn13,WI,1997,0.1510843844333291,0.12392970942414032,0.1829465085672275,1297,Carried a weapon
qn13,WI,1999,0.17718834367392916,0.14102967666121127,0.2202407236477777,1309,Carried a weapon
qn13,WI,2001,0.1332230285760158,0.1141526054588327,0.15492219905443122,2079,Carried a weapon
qn13,WI,2003,0.13186521811348698,0.11651454317112356,0.14889747960667796,2093,Carried a weapon
qn13,WI,2005,0.15760470028455162,0.13361957338236036,0.18497600900216318,2344,Carried a weapon
qn13,WI,2007,0.1269541085983508,0.11162728903372608,0.14404413473138605,2050,Carried a weapon
qn13,WI,2009,0.10876159239008995,0.09415005806630235,0.12532701826442863,2401,Carried a weapon
qn13,WI,2011,0.10375046209566384,0.09011227016591292,0.11918238179959545,2986,Carried a weapon
qn13,WI,2013,0.1438763825788441,0.11996438179196972,0.17162513987606998,2799,Carried a weapon
qn13,WI,2015,NA,NA,NA,0,Carried a weapon
qn13,WV,1991,NA,NA,NA,0,Carried a weapon
qn13,WV,1993,0.2869935035933528,0.2603215208847199,0.3152336046605873,2770,Carried a weapon
qn13,WV,1995,0.25608967080699563,0.2211556379282629,0.29445566790601,2043,Carried a weapon
qn13,WV,1997,0.2548113009238115,0.22344454031482208,0.28894291414308126,1791,Carried a weapon
qn13,WV,1999,0.21536137501170224,0.18179748058420328,0.25320427761575315,1299,Carried a weapon
qn13,WV,2001,NA,NA,NA,0,Carried a weapon
qn13,WV,2003,0.20677138065477704,0.1749585466207917,0.24266736932592234,1721,Carried a weapon
qn13,WV,2005,0.22348060838600778,0.18749165400493023,0.2641319404077449,1346,Carried a weapon
qn13,WV,2007,0.21292272916824803,0.18370401261000416,0.24539171438616408,1371,Carried a weapon
qn13,WV,2009,0.2440361364726218,0.22250839177781273,0.26693161548647965,1626,Carried a weapon
qn13,WV,2011,0.20727669035374324,0.17689548177324269,0.24134581691965798,2118,Carried a weapon
qn13,WV,2013,0.24320504024538198,0.205180748645174,0.28574269597254603,1754,Carried a weapon
qn13,WV,2015,0.26089899018842283,0.2294751086087454,0.29497863995708545,1574,Carried a weapon
qn13,WY,1991,NA,NA,NA,0,Carried a weapon
qn13,WY,1993,NA,NA,NA,0,Carried a weapon
qn13,WY,1995,0.2558712362487193,0.22215555620708752,0.29277783173830496,1658,Carried a weapon
qn13,WY,1997,0.25564379377952273,0.2270448086698537,0.28650987210533385,1993,Carried a weapon
qn13,WY,1999,0.23952668239032576,0.20988475131011514,0.2719142302354422,1582,Carried a weapon
qn13,WY,2001,0.22882846230791468,0.20366130290112658,0.25610543189912927,2702,Carried a weapon
qn13,WY,2003,0.24579186653415677,0.21785027007630922,0.2760523974721606,1512,Carried a weapon
qn13,WY,2005,0.27963100361985666,0.2562535943534485,0.30426859950090346,2410,Carried a weapon
qn13,WY,2007,0.26790007886528316,0.2429981567438713,0.2943615866887562,2141,Carried a weapon
qn13,WY,2009,0.26027884630768766,0.23716090236505208,0.28480893000590796,2826,Carried a weapon
qn13,WY,2011,0.27143019714023114,0.24872369172210998,0.295394573095783,2435,Carried a weapon
qn13,WY,2013,0.2878229071271633,0.2669162634711183,0.30967535112649025,2909,Carried a weapon
qn13,WY,2015,0.29599985978792526,0.27000136258858265,0.3233927402391557,2310,Carried a weapon
qn14,AK,1991,NA,NA,NA,0,Carried a gun
qn14,AK,1993,NA,NA,NA,0,Carried a gun
qn14,AK,1995,0.09055371833294076,0.07522878163688591,0.10863378659407213,1619,Carried a gun
qn14,AK,1997,NA,NA,NA,0,Carried a gun
qn14,AK,1999,NA,NA,NA,0,Carried a gun
qn14,AK,2001,NA,NA,NA,0,Carried a gun
qn14,AK,2003,0.06721234514061677,0.052911039498224705,0.08503209139724181,1444,Carried a gun
qn14,AK,2005,NA,NA,NA,0,Carried a gun
qn14,AK,2007,0.08256014507212416,0.06475721733109109,0.10470944969084485,1297,Carried a gun
qn14,AK,2009,0.06933389627202789,0.05483347987755078,0.08731463221450017,1337,Carried a gun
qn14,AK,2011,0.047613061005607804,0.034712558780480955,0.06498511562584958,1313,Carried a gun
qn14,AK,2013,0.06756319506865897,0.05447048510079623,0.08352491690096199,1201,Carried a gun
qn14,AK,2015,NA,NA,NA,0,Carried a gun
qn14,AL,1991,NA,NA,NA,0,Carried a gun
qn14,AL,1993,NA,NA,NA,0,Carried a gun
qn14,AL,1995,0.1039661354723391,0.09031981055390752,0.1194036384304979,3843,Carried a gun
qn14,AL,1997,0.10074352737744444,0.08876199870575266,0.11413979853807527,3723,Carried a gun
qn14,AL,1999,0.07731272912617905,0.061423555913208625,0.09688785229511303,2071,Carried a gun
qn14,AL,2001,0.07532925118360624,0.06003471525129185,0.09413004708049603,1554,Carried a gun
qn14,AL,2003,0.06872979789194988,0.05128324438032566,0.09153898506666568,1074,Carried a gun
qn14,AL,2005,0.07162226979217773,0.0528543806907505,0.09637627240237646,1117,Carried a gun
qn14,AL,2007,NA,NA,NA,0,Carried a gun
qn14,AL,2009,0.09719522992144511,0.06682193518520237,0.13931335465722203,1477,Carried a gun
qn14,AL,2011,0.08062268825269876,0.05965262666080756,0.10811691775151444,1346,Carried a gun
qn14,AL,2013,0.09166439698182324,0.07364910712016788,0.11354625500870513,1532,Carried a gun
qn14,AL,2015,0.10046608683060894,0.07956229981700562,0.12610954459094664,1517,Carried a gun
qn14,AR,1991,NA,NA,NA,0,Carried a gun
qn14,AR,1993,NA,NA,NA,0,Carried a gun
qn14,AR,1995,0.11035111671078647,0.09112804181690867,0.1330356655351563,2242,Carried a gun
qn14,AR,1997,0.10633664520299473,0.09047441091997548,0.12459891198944191,1968,Carried a gun
qn14,AR,1999,0.08998017307575545,0.07503427602479673,0.10755693136141344,1428,Carried a gun
qn14,AR,2001,0.07952695478110106,0.06557100430895992,0.09614761871129313,1677,Carried a gun
qn14,AR,2003,NA,NA,NA,0,Carried a gun
qn14,AR,2005,0.10159830295995667,0.08036988481060094,0.1276555296026397,1540,Carried a gun
qn14,AR,2007,0.06993680450380599,0.05386574770293107,0.09034487015194262,1576,Carried a gun
qn14,AR,2009,0.10679045347422143,0.08348012823594703,0.13564642705539628,1645,Carried a gun
qn14,AR,2011,0.08761132744873779,0.06819542679470236,0.11189133255934251,1303,Carried a gun
qn14,AR,2013,0.1325356300361134,0.11335621466068174,0.1543950457775069,1501,Carried a gun
qn14,AR,2015,0.09780741589929984,0.0796958680599399,0.11950050524625824,2783,Carried a gun
qn14,AZ,1991,NA,NA,NA,0,Carried a gun
qn14,AZ,1993,NA,NA,NA,0,Carried a gun
qn14,AZ,1995,NA,NA,NA,0,Carried a gun
qn14,AZ,1997,NA,NA,NA,0,Carried a gun
qn14,AZ,1999,NA,NA,NA,0,Carried a gun
qn14,AZ,2001,NA,NA,NA,0,Carried a gun
qn14,AZ,2003,0.05003150608168462,0.03909372340944369,0.06382623263328745,3374,Carried a gun
qn14,AZ,2005,0.06931157681347692,0.05738756738608648,0.08349370525743809,3245,Carried a gun
qn14,AZ,2007,0.06594457471416601,0.054697548298540906,0.07931021000295736,3040,Carried a gun
qn14,AZ,2009,0.06800380053943536,0.052147793613822845,0.08823218458016205,2550,Carried a gun
qn14,AZ,2011,0.06039066970759709,0.04779095590776327,0.07604690759271761,2754,Carried a gun
qn14,AZ,2013,0.052420878469497174,0.0403561433903458,0.06783747771443237,1598,Carried a gun
qn14,AZ,2015,0.048867820751885296,0.038796200156265115,0.06138708449709054,2547,Carried a gun
qn14,CA,1991,NA,NA,NA,0,Carried a gun
qn14,CA,1993,NA,NA,NA,0,Carried a gun
qn14,CA,1995,NA,NA,NA,0,Carried a gun
qn14,CA,1997,NA,NA,NA,0,Carried a gun
qn14,CA,1999,NA,NA,NA,0,Carried a gun
qn14,CA,2001,NA,NA,NA,0,Carried a gun
qn14,CA,2003,NA,NA,NA,0,Carried a gun
qn14,CA,2005,NA,NA,NA,0,Carried a gun
qn14,CA,2007,NA,NA,NA,0,Carried a gun
qn14,CA,2009,NA,NA,NA,0,Carried a gun
qn14,CA,2011,NA,NA,NA,0,Carried a gun
qn14,CA,2013,NA,NA,NA,0,Carried a gun
qn14,CA,2015,0.027810299918205803,0.020010795345553698,0.038530254526481844,1932,Carried a gun
qn14,CT,1991,NA,NA,NA,0,Carried a gun
qn14,CT,1993,NA,NA,NA,0,Carried a gun
qn14,CT,1995,NA,NA,NA,0,Carried a gun
qn14,CT,1997,0.04211475959526726,0.031481496060780684,0.05613138938233472,1683,Carried a gun
qn14,CT,1999,NA,NA,NA,0,Carried a gun
qn14,CT,2001,NA,NA,NA,0,Carried a gun
qn14,CT,2003,NA,NA,NA,0,Carried a gun
qn14,CT,2005,NA,NA,NA,0,Carried a gun
qn14,CT,2007,NA,NA,NA,0,Carried a gun
qn14,CT,2009,NA,NA,NA,0,Carried a gun
qn14,CT,2011,NA,NA,NA,0,Carried a gun
qn14,CT,2013,NA,NA,NA,0,Carried a gun
qn14,CT,2015,NA,NA,NA,0,Carried a gun
qn14,DE,1991,NA,NA,NA,0,Carried a gun
qn14,DE,1993,NA,NA,NA,0,Carried a gun
qn14,DE,1995,NA,NA,NA,0,Carried a gun
qn14,DE,1997,NA,NA,NA,0,Carried a gun
qn14,DE,1999,0.04998484308075654,0.039615822605173316,0.0628901212099689,2167,Carried a gun
qn14,DE,2001,0.0478402683016779,0.0396792801473183,0.057579117914144114,2893,Carried a gun
qn14,DE,2003,0.05782408414667879,0.04772357346436209,0.06990540069916765,3006,Carried a gun
qn14,DE,2005,0.05383222547258568,0.043974916181613796,0.06574716844218419,2677,Carried a gun
qn14,DE,2007,0.06177932692517122,0.05108506915904086,0.07453649083943242,2588,Carried a gun
qn14,DE,2009,0.0628158958819755,0.05125382718818607,0.07677512345597819,2369,Carried a gun
qn14,DE,2011,0.04391145470969817,0.035203028527200454,0.05465211581096406,2263,Carried a gun
qn14,DE,2013,0.051839289382626386,0.042229065935191136,0.06349156603766187,2682,Carried a gun
qn14,DE,2015,0.04728813396411347,0.0356150605518595,0.06253902885897392,2697,Carried a gun
qn14,FL,1991,NA,NA,NA,0,Carried a gun
qn14,FL,1993,NA,NA,NA,0,Carried a gun
qn14,FL,1995,NA,NA,NA,0,Carried a gun
qn14,FL,1997,NA,NA,NA,0,Carried a gun
qn14,FL,1999,NA,NA,NA,0,Carried a gun
qn14,FL,2001,0.056663667519115904,0.048680852039617604,0.06586489425075791,4180,Carried a gun
qn14,FL,2003,0.061019600452979765,0.05228737488309555,0.0711007384086509,4025,Carried a gun
qn14,FL,2005,0.052107675052942413,0.04405410209686528,0.06153875175042889,4503,Carried a gun
qn14,FL,2007,0.06605229098037979,0.05595545893885194,0.0778208500876261,4455,Carried a gun
qn14,FL,2009,NA,NA,NA,0,Carried a gun
qn14,FL,2011,NA,NA,NA,0,Carried a gun
qn14,FL,2013,NA,NA,NA,0,Carried a gun
qn14,FL,2015,NA,NA,NA,0,Carried a gun
qn14,IA,1991,NA,NA,NA,0,Carried a gun
qn14,IA,1993,NA,NA,NA,0,Carried a gun
qn14,IA,1995,NA,NA,NA,0,Carried a gun
qn14,IA,1997,0.06195077250676739,0.046121488851615364,0.08274155140804618,1504,Carried a gun
qn14,IA,1999,NA,NA,NA,0,Carried a gun
qn14,IA,2001,NA,NA,NA,0,Carried a gun
qn14,IA,2003,NA,NA,NA,0,Carried a gun
qn14,IA,2005,0.060644494798025673,0.041652064982927096,0.08750630419456036,1345,Carried a gun
qn14,IA,2007,0.03850846746292667,0.027134697700234203,0.05438316328755476,1433,Carried a gun
qn14,IA,2009,NA,NA,NA,0,Carried a gun
qn14,IA,2011,0.051405290095711056,0.037731716005819156,0.06967523299613863,1517,Carried a gun
qn14,IA,2013,NA,NA,NA,0,Carried a gun
qn14,IA,2015,NA,NA,NA,0,Carried a gun
qn14,ID,1991,NA,NA,NA,0,Carried a gun
qn14,ID,1993,0.12278497728001068,0.10228067340344514,0.14672795395530502,3964,Carried a gun
qn14,ID,1995,NA,NA,NA,0,Carried a gun
qn14,ID,1997,NA,NA,NA,0,Carried a gun
qn14,ID,1999,NA,NA,NA,0,Carried a gun
qn14,ID,2001,NA,NA,NA,0,Carried a gun
qn14,ID,2003,NA,NA,NA,0,Carried a gun
qn14,ID,2005,NA,NA,NA,0,Carried a gun
qn14,ID,2007,0.10343203012825099,0.0826039349846298,0.12877462960269373,1398,Carried a gun
qn14,ID,2009,0.08603752388657582,0.07020167051199681,0.1050420135062072,2117,Carried a gun
qn14,ID,2011,NA,NA,NA,0,Carried a gun
qn14,ID,2013,NA,NA,NA,0,Carried a gun
qn14,ID,2015,NA,NA,NA,0,Carried a gun
qn14,IL,1991,NA,NA,NA,0,Carried a gun
qn14,IL,1993,0.09334973239072007,0.07831795941383086,0.11091938875029059,4005,Carried a gun
qn14,IL,1995,0.07163317569366644,0.05628911438721379,0.09075767810222626,3070,Carried a gun
qn14,IL,1997,NA,NA,NA,0,Carried a gun
qn14,IL,1999,NA,NA,NA,0,Carried a gun
qn14,IL,2001,NA,NA,NA,0,Carried a gun
qn14,IL,2003,NA,NA,NA,0,Carried a gun
qn14,IL,2005,NA,NA,NA,0,Carried a gun
qn14,IL,2007,0.04519994720795141,0.03357034376542154,0.0606056862728495,2394,Carried a gun
qn14,IL,2009,0.06156896728262082,0.05012476860822271,0.07541858152795297,2984,Carried a gun
qn14,IL,2011,0.03615360278536096,0.030178527664935527,0.04325892042175528,3553,Carried a gun
qn14,IL,2013,0.05798711371132741,0.04715066214473606,0.07112815399389533,3225,Carried a gun
qn14,IL,2015,0.05595629836948291,0.043295878978410175,0.07204006035426178,3220,Carried a gun
qn14,KS,1991,NA,NA,NA,0,Carried a gun
qn14,KS,1993,NA,NA,NA,0,Carried a gun
qn14,KS,1995,NA,NA,NA,0,Carried a gun
qn14,KS,1997,NA,NA,NA,0,Carried a gun
qn14,KS,1999,NA,NA,NA,0,Carried a gun
qn14,KS,2001,NA,NA,NA,0,Carried a gun
qn14,KS,2003,NA,NA,NA,0,Carried a gun
qn14,KS,2005,0.06673684275624499,0.05008443298667452,0.08841064508809053,1625,Carried a gun
qn14,KS,2007,0.07665279427825879,0.0625796696415337,0.09357481350884754,1705,Carried a gun
qn14,KS,2009,0.06475476047468516,0.050900965833971176,0.08205318053808043,2007,Carried a gun
qn14,KS,2011,NA,NA,NA,0,Carried a gun
qn14,KS,2013,NA,NA,NA,0,Carried a gun
qn14,KS,2015,NA,NA,NA,0,Carried a gun
qn14,KY,1991,NA,NA,NA,0,Carried a gun
qn14,KY,1993,NA,NA,NA,0,Carried a gun
qn14,KY,1995,NA,NA,NA,0,Carried a gun
qn14,KY,1997,0.09317272117783532,0.06870659004308541,0.12518007523750518,1455,Carried a gun
qn14,KY,1999,NA,NA,NA,0,Carried a gun
qn14,KY,2001,NA,NA,NA,0,Carried a gun
qn14,KY,2003,0.058165372367155674,0.04476696039981056,0.0752578968222831,1592,Carried a gun
qn14,KY,2005,0.09798639273438606,0.08245095540738621,0.11607870473709415,3212,Carried a gun
qn14,KY,2007,NA,NA,NA,0,Carried a gun
qn14,KY,2009,0.06626540283133041,0.05156293847626898,0.0847853118657631,1754,Carried a gun
qn14,KY,2011,0.08625512644229463,0.07094086703579963,0.10450346705643578,1694,Carried a gun
qn14,KY,2013,0.07525550792670335,0.059673588978366256,0.09449728059236465,1595,Carried a gun
qn14,KY,2015,NA,NA,NA,0,Carried a gun
qn14,MD,1991,NA,NA,NA,0,Carried a gun
qn14,MD,1993,NA,NA,NA,0,Carried a gun
qn14,MD,1995,NA,NA,NA,0,Carried a gun
qn14,MD,1997,NA,NA,NA,0,Carried a gun
qn14,MD,1999,NA,NA,NA,0,Carried a gun
qn14,MD,2001,NA,NA,NA,0,Carried a gun
qn14,MD,2003,NA,NA,NA,0,Carried a gun
qn14,MD,2005,0.04534776985314188,0.028128111385593225,0.07232458945869516,1399,Carried a gun
qn14,MD,2007,0.052312343783184265,0.03869320351644842,0.07037418968722776,1497,Carried a gun
